Car Name,Distance,Owner,Fuel,Drive,Car_Age,Selling_Price,Location
Honda City,54106,2,DIESEL,Manual,11,170400,Bihar
Honda City,40516,2,DIESEL,Automatic,14,282000,Maharashtra
Maruti Dzire,65921,2,DIESEL,Automatic,7,370260,Maharashtra
Hyundai Xcent,52255,2,DIESEL,Manual,11,180400,Bihar
Hyundai Verna,63537,2,DIESEL,Manual,7,464200,Punjab
Hyundai Xcent,101643,2,DIESEL,Manual,10,124000,West Bengal
Volkswagen Ameo,71728,2,DIESEL,Manual,8,246800,Uttar Pradesh
Honda Amaze,96738,2,DIESEL,Manual,5,282800,Gujarat
Maruti Ciaz,123957,2,DIESEL,Manual,8,221200,Telangana
Nissan Sunny,29839,2,DIESEL,Automatic,8,241600,Maharashtra
Maruti Dzire,79845,2,DIESEL,Manual,7,200200,Maharashtra
Maruti Vitara Brezza,41465,2,DIESEL,Manual,5,508200,Haryana
Maruti Vitara Brezza,41265,2,DIESEL,Manual,6,502700,Gujarat
Mahindra Bolero,47559,2,DIESEL,Manual,5,533400,Uttar Pradesh
Honda WR-V,44004,2,DIESEL,Manual,7,406450,Tamil Nadu
Maruti S Cross,113791,2,DIESEL,Manual,8,251600,Gujarat
Maruti S Cross,99331,2,DIESEL,Manual,8,230800,Uttar Pradesh
Tata NEXON,61107,2,DIESEL,Automatic,7,424600,Gujarat
Renault Duster,75114,2,DIESEL,Automatic,7,387750,Haryana
Hyundai Creta,82642,2,DIESEL,Automatic,8,411600,Gujarat
Toyota Innova,85512,2,DIESEL,Manual,11,366800,Maharashtra
Maruti Vitara Brezza,97788,2,DIESEL,Manual,8,290800,Gujarat
Maruti Vitara Brezza,81352,2,DIESEL,Automatic,7,436562.5,Maharashtra
Maruti Ertiga,20569,2,DIESEL,Manual,8,344000,Maharashtra
Hyundai Creta,82997,2,DIESEL,Manual,10,273200,Chandigarh
Honda WR-V,45978,2,DIESEL,Manual,6,415250,Telangana
Ford Ecosport,76517,2,DIESEL,Manual,11,198000,Maharashtra
Hyundai VENUE,23797,2,DIESEL,Manual,6,454850,Delhi
Honda WR-V,93767,2,DIESEL,Manual,8,246800,Maharashtra
Ford Ecosport,54937,2,DIESEL,Manual,7,367400,West Bengal
Renault Duster,73259,2,DIESEL,Manual,10,222000,Tamil Nadu
Maruti Vitara Brezza,54125,2,DIESEL,Automatic,6,410300,Haryana
Hyundai Creta,58057,2,DIESEL,Automatic,7,553850,Uttar Pradesh
Ford Ecosport,77819,2,DIESEL,Manual,7,405350,West Bengal
Hyundai Creta,61943,2,DIESEL,Manual,7,455400,Delhi
Maruti Ertiga,52520,2,DIESEL,Manual,11,201600,Punjab
Mahindra XUV 3OO,8751,2,DIESEL,Manual,3,1023400,Tamil Nadu
Ford Ecosport,54120,2,DIESEL,Manual,8,218400,Gujarat
Mahindra TUV300,74241,2,DIESEL,Manual,9,244400,Gujarat
Hyundai Creta,48752,2,DIESEL,Manual,8,260000,West Bengal
Ford Ecosport,19755,2,DIESEL,Manual,5,626745,Telangana
Maruti Vitara Brezza,42252,2,DIESEL,Manual,7,413600,Tamil Nadu
Maruti Vitara Brezza,78655,2,DIESEL,Manual,7,432300,Gujarat
Mahindra TUV300,62707,2,DIESEL,Manual,7,446600,Telangana
Mahindra TUV300,60466,2,DIESEL,Manual,7,426250,Tamil Nadu
Maruti Vitara Brezza,91429,2,DIESEL,Manual,9,257200,Haryana
Mahindra XUV 3OO,40796,2,DIESEL,Automatic,6,526350,Maharashtra
Maruti Vitara Brezza,70167,2,DIESEL,Manual,7,381700,Telangana
Mahindra Thar,35083,2,DIESEL,Manual,7,424050,Uttar Pradesh
Maruti S Cross,89162,2,DIESEL,Manual,7,335500,Delhi
Maruti Ertiga,99344,2,DIESEL,Manual,12,258400,Andhra Pradesh
Toyota Innova Crysta,17721,2,DIESEL,Manual,4,1547000,Gujarat
Maruti Vitara Brezza,50643,2,DIESEL,Automatic,7,542300,Telangana
Maruti Vitara Brezza,61369,2,DIESEL,Automatic,7,419100,Haryana
Hyundai Creta,93327,2,DIESEL,Manual,7,413050,Uttar Pradesh
Ford Ecosport,82722,2,DIESEL,Manual,8,233600,Punjab
Renault Duster,100579,2,DIESEL,Manual,6,415250,Delhi
Maruti Vitara Brezza,57593,2,DIESEL,Manual,7,446600,Gujarat
Hyundai Creta,121056,2,DIESEL,Manual,10,279600,Gujarat
Maruti Vitara Brezza,121129,2,DIESEL,Manual,8,333200,Telangana
Tata NEXON,71848,2,DIESEL,Manual,7,380600,Madhya Pradesh
Hyundai Creta,78347,2,DIESEL,Automatic,9,354000,Maharashtra
Maruti S Cross,82705,2,DIESEL,Manual,7,375650,Uttar Pradesh
Ford Ecosport,58565,2,DIESEL,Manual,6,473550,Maharashtra
Mahindra Kuv100,73985,2,DIESEL,Manual,9,153200,Punjab
Maruti Vitara Brezza,79819,2,DIESEL,Manual,9,229600,Haryana
Maruti Vitara Brezza,66757,2,DIESEL,Manual,9,278400,Maharashtra
Renault Duster,118214,2,DIESEL,Automatic,9,268400,Telangana
Maruti Vitara Brezza,123776,2,DIESEL,Manual,9,266000,Maharashtra
Maruti Ertiga,83567,2,DIESEL,Manual,7,423500,Delhi
Mahindra Thar,90305,2,DIESEL,Manual,7,433400,Telangana
Tata Safari,14915,2,DIESEL,Automatic,4,1332100,Maharashtra
Renault Duster,78346,2,DIESEL,Manual,11,140400,Gujarat
Ford Ecosport,64200,2,DIESEL,Manual,7,455950,Tamil Nadu
KIA SELTOS,12404,2,DIESEL,Manual,3,995350,Haryana
Maruti Vitara Brezza,58792,2,DIESEL,Manual,6,444400,Punjab
Toyota Innova Crysta,47338,2,DIESEL,Manual,5,1432900,Maharashtra
Ford Ecosport,93866,2,DIESEL,Manual,8,254800,Madhya Pradesh
Maruti Vitara Brezza,36201,2,DIESEL,Manual,8,258000,Bihar
Mahindra Thar,32009,2,DIESEL,Manual,6,426250,Delhi
Mahindra TUV300,115086,2,DIESEL,Manual,10,211600,Gujarat
Renault Duster,95407,2,DIESEL,Manual,13,178400,Maharashtra
Mahindra Scorpio,86765,2,DIESEL,Manual,6,772750,Telangana
Maruti Vitara Brezza,90598,2,DIESEL,Manual,7,385550,Uttar Pradesh
Maruti S Cross,61036,2,DIESEL,Manual,10,222800,Uttar Pradesh
Hyundai Creta,101807,2,DIESEL,Automatic,9,358000,Gujarat
Renault Duster,94226,2,DIESEL,Manual,9,232800,Uttar Pradesh
Ford Ecosport,100601,2,DIESEL,Manual,9,213600,Telangana
Tata NEXON,75804,2,DIESEL,Manual,7,343750,Haryana
Mahindra TUV 300 PLUS,93924,2,DIESEL,Manual,7,392700,Delhi
Mahindra XUV700,16073,2,DIESEL,Automatic,3,1582700,Tamil Nadu
Mahindra Bolero,83078,2,DIESEL,Manual,12,164400,Haryana
Maruti Vitara Brezza,70921,2,DIESEL,Manual,7,432850,Gujarat
Renault Duster,97491,2,DIESEL,Manual,11,131600,Haryana
Maruti Vitara Brezza,88582,2,DIESEL,Automatic,7,451550,Rajasthan
Mahindra XUV500,79282,2,DIESEL,Automatic,8,402800,Gujarat
Mahindra XUV500,38130,2,DIESEL,Automatic,7,635800,Delhi
Mahindra XUV500,96816,2,DIESEL,Manual,10,312800,Gujarat
Skoda Octavia,97370,2,DIESEL,Automatic,8,525200,Maharashtra
Mahindra XUV500,107080,2,DIESEL,Manual,11,224400,Maharashtra
Skoda Octavia,82265,2,DIESEL,Automatic,10,339200,Telangana
Toyota Corolla Altis,51848,2,DIESEL,Manual,7,606100,Haryana
Mahindra XUV500,83294,2,DIESEL,Manual,7,597300,Haryana
Mahindra XUV500,75848,2,DIESEL,Manual,9,435600,Tamil Nadu
Skoda Octavia,94157,2,DIESEL,Automatic,8,566000,Maharashtra
Mahindra XUV500,66470,2,DIESEL,Automatic,7,574750,Uttar Pradesh
Mahindra XUV500,29847,2,DIESEL,Manual,6,710050,Haryana
Mahindra XUV500,83508,2,DIESEL,Manual,6,658900,West Bengal
Mahindra XUV500,45996,2,DIESEL,Manual,7,633050,Maharashtra
Toyota Corolla Altis,43285,2,DIESEL,Manual,12,166400,West Bengal
Mahindra XUV500,56519,2,DIESEL,Manual,7,595100,Haryana
Mahindra XUV500,91242,2,DIESEL,Manual,9,275200,Chandigarh
Hyundai NEW I20,17449,2,DIESEL,Manual,4,599200,Karnataka
Toyota Etios Liva,106266,2,DIESEL,Manual,13,164000,Karnataka
Maruti Swift,88509,2,DIESEL,Manual,10,236000,Karnataka
Toyota Etios Liva,84319,2,DIESEL,Manual,12,174000,Karnataka
Maruti Baleno,53628,2,DIESEL,Manual,9,296400,Karnataka
Maruti Swift,55334,2,DIESEL,Manual,12,192800,Karnataka
Hyundai i20,64958,2,DIESEL,Manual,13,144400,Karnataka
Hyundai i20,90106,2,DIESEL,Manual,12,155200,Karnataka
Maruti Swift,88163,2,DIESEL,Manual,12,181600,Karnataka
Hyundai Elite i20,86352,2,DIESEL,Manual,10,233600,Karnataka
Hyundai Elite i20,83731,2,DIESEL,Manual,10,255600,Karnataka
Volkswagen Polo,100761,2,DIESEL,Manual,11,259600,Karnataka
Maruti Swift,44795,2,DIESEL,Manual,10,245600,Karnataka
Hyundai i20,111571,2,DIESEL,Manual,13,152000,Karnataka
Maruti Swift,97871,2,DIESEL,Manual,12,201600,Karnataka
Maruti Swift,67791,2,DIESEL,Manual,10,272800,Karnataka
Hyundai Grand i10,102867,2,DIESEL,Manual,12,149200,Karnataka
Maruti Baleno,49976,2,DIESEL,Manual,9,291600,Karnataka
Maruti Swift,56976,2,DIESEL,Manual,10,244800,Karnataka
Hyundai Grand i10,79365,2,DIESEL,Manual,9,196000,Karnataka
Hyundai i20,102070,2,DIESEL,Manual,13,155600,Karnataka
Maruti Ritz,75879,2,DIESEL,Manual,14,148400,Karnataka
Honda City,78752,2,DIESEL,Automatic,9,256000,Karnataka
Honda City,96097,2,DIESEL,Automatic,8,244400,Karnataka
Skoda Rapid,93424,2,DIESEL,Automatic,10,213200,Karnataka
Honda City,46962,2,DIESEL,Automatic,11,301200,Karnataka
Maruti Ciaz,122864,2,DIESEL,Manual,7,441650,Karnataka
Hyundai Verna,94033,2,DIESEL,Automatic,10,245200,Karnataka
Maruti Swift Dzire,83320,2,DIESEL,Manual,14,158400,Karnataka
Tata TIGOR,59296,2,DIESEL,Manual,7,360800,Karnataka
Honda Amaze,68502,2,DIESEL,Manual,7,212850,Karnataka
Maruti Ciaz,99137,2,DIESEL,Manual,10,148000,Karnataka
Hyundai Verna,89601,2,DIESEL,Manual,4,377300,Karnataka
Skoda SLAVIA,60341,2,DIESEL,Automatic,3,553052.5,Karnataka
Honda City,87012,2,DIESEL,Automatic,12,255200,Karnataka
Maruti Ciaz,77710,2,DIESEL,Manual,9,157200,Karnataka
Maruti Dzire,57268,2,DIESEL,Manual,6,440550,Karnataka
Hyundai Verna,46383,2,DIESEL,Automatic,8,392400,Karnataka
Skoda Rapid,124458,2,DIESEL,Automatic,13,194400,Karnataka
Honda Amaze,78099,2,DIESEL,Manual,11,290000,Karnataka
Volkswagen Ameo,77357,2,DIESEL,Manual,8,226800,Karnataka
Maruti Swift Dzire,76824,2,DIESEL,Manual,15,296400,Karnataka
Honda City,70331,2,DIESEL,Automatic,11,280000,Karnataka
Renault Captur,38199,2,DIESEL,Manual,7,470250,Karnataka
Maruti Ertiga,85588,2,DIESEL,Manual,12,308000,Karnataka
Maruti S Cross,76836,2,DIESEL,Manual,9,316800,Karnataka
Renault Duster,85849,2,DIESEL,Automatic,9,305200,Karnataka
Renault Duster,56003,2,DIESEL,Automatic,9,306800,Karnataka
Maruti Vitara Brezza,72152,2,DIESEL,Automatic,7,511500,Karnataka
Mahindra TUV300,29413,2,DIESEL,Manual,9,280800,Karnataka
Maruti S Cross,91260,2,DIESEL,Manual,10,254800,Karnataka
Ford FREESTYLE,60282,2,DIESEL,Manual,6,386650,Karnataka
Ford FREESTYLE,87777,2,DIESEL,Manual,7,326150,Karnataka
KIA SELTOS,11840,2,DIESEL,Manual,5,961800,Karnataka
Mahindra TUV300,73195,2,DIESEL,Automatic,9,278800,Karnataka
Maruti Ertiga,98413,2,DIESEL,Manual,13,240800,Karnataka
KIA SELTOS,33250,2,DIESEL,Manual,6,685300,Karnataka
Renault Duster,73494,2,DIESEL,Manual,9,298000,Karnataka
Mahindra TUV300,49678,2,DIESEL,Manual,8,298400,Karnataka
Maruti Ertiga,64384,2,DIESEL,Manual,11,295200,Karnataka
Mahindra XUV500,105759,2,DIESEL,Manual,7,657800,Karnataka
Mahindra XUV500,97110,2,DIESEL,Manual,9,509200,Karnataka
Mahindra XUV500,54628,2,DIESEL,Manual,9,404800,Karnataka
Mahindra XUV500,61290,2,DIESEL,Automatic,8,480000,Karnataka
Mahindra XUV500,39093,2,DIESEL,Automatic,7,831050,Karnataka
Mahindra XUV500,64061,2,DIESEL,Manual,9,486800,Karnataka
Mahindra XUV500,98524,2,DIESEL,Manual,12,286400,Karnataka
Mahindra XUV500,60408,2,DIESEL,Manual,8,414800,Karnataka
Hyundai i10,51068,1,LPG,Manual,13,126800,Andhra Pradesh
Hyundai Elite i20,36778,1,CNG,Manual,7,322850,Delhi
Maruti Alto,16516,1,CNG,Manual,4,338100,Delhi
Maruti Alto,26533,1,CNG,Manual,5,284200,Rajasthan
Hyundai GRAND I10 NIOS,44937,1,CNG,Manual,5,439600,Haryana
Maruti Wagon R 1.0,75537,1,CNG,Manual,8,149700,Delhi
Maruti New Wagon-R,77064,1,CNG,Manual,4,415800,Haryana
Maruti Swift,81694,1,CNG,Manual,6,295350,Haryana
Maruti New Wagon-R,85969,1,CNG,Manual,6,272800,Delhi
Hyundai GRAND I10 NIOS,17428,1,CNG,Manual,3,611150,Delhi
Maruti New Wagon-R,23040,1,CNG,Manual,5,402500,Delhi
Hyundai NEW SANTRO,80968,1,CNG,Manual,6,268950,Haryana
Maruti New Wagon-R,36430,1,CNG,Manual,4,396200,Uttar Pradesh
Maruti IGNIS,89322,1,CNG,Manual,7,256850,Gujarat
Hyundai Grand i10,103089,1,CNG,Manual,10,168400,Gujarat
Maruti New Wagon-R,44769,1,CNG,Manual,4,424200,Uttar Pradesh
Maruti New Wagon-R,62629,1,CNG,Manual,5,382900,Delhi
Maruti New Wagon-R,30766,1,CNG,Manual,4,411600,Telangana
Hyundai NEW SANTRO,24565,1,CNG,Manual,4,359800,Haryana
Hyundai NEW SANTRO,48344,1,CNG,Manual,6,311850,Haryana
Maruti S PRESSO,24447,1,CNG,Manual,4,387800,Uttar Pradesh
Hyundai Grand i10,60019,1,CNG,Manual,6,303050,Gujarat
Maruti New Wagon-R,95841,1,CNG,Manual,6,270600,Delhi
Maruti Celerio,42662,1,CNG,Manual,4,361900,Delhi
Maruti New Wagon-R,60266,1,CNG,Manual,4,419300,Telangana
Hyundai GRAND I10 NIOS,82169,1,CNG,Manual,4,451500,Uttar Pradesh
Maruti Wagon R 1.0,87108,1,CNG,Manual,13,100800,Delhi
Hyundai Elite i20,65441,1,CNG,Manual,7,318450,Gujarat
Maruti New Wagon-R,53481,1,CNG,Manual,6,293150,Delhi
Maruti Alto,26771,1,CNG,Manual,4,289800,Haryana
Maruti Wagon R 1.0,80360,1,CNG,Manual,11,118000,Gujarat
Tata Tiago,122381,1,CNG,Manual,6,231000,Haryana
Maruti Celerio,57940,1,CNG,Manual,4,345100,Haryana
Hyundai Grand i10,86921,1,CNG,Manual,8,208000,Gujarat
Hyundai Elite i20,44783,1,CNG,Manual,8,211200,Delhi
Hyundai GRAND I10 NIOS,17686,1,CNG,Manual,4,459200,Uttar Pradesh
Maruti Celerio X,75863,1,CNG,Manual,6,257950,Gujarat
Tata Tiago,40749,1,CNG,Automatic,6,326150,Gujarat
Maruti New Wagon-R,49905,1,CNG,Manual,4,371700,Haryana
Maruti New Wagon-R,33687,1,CNG,Manual,3,468350,Chandigarh
Hyundai GRAND I10 NIOS,11946,1,CNG,Manual,4,481600,Uttar Pradesh
Hyundai Grand i10,82686,1,CNG,Manual,7,256850,Uttar Pradesh
Maruti S PRESSO,45479,1,CNG,Manual,4,358400,Delhi
Maruti New Wagon-R,36518,1,CNG,Manual,5,395500,Delhi
Hyundai Santro Xing,63686,1,CNG,Manual,12,97200,Delhi
Hyundai Grand i10,89381,1,CNG,Manual,6,300850,Delhi
Maruti Alto,75591,1,CNG,Manual,5,301000,Karnataka
Maruti New Wagon-R,40767,1,CNG,Manual,6,299750,Uttar Pradesh
Maruti New Wagon-R,33652,1,CNG,Manual,4,402500,Delhi
Maruti Alto,63515,1,CNG,Manual,6,196350,Rajasthan
Maruti Baleno,40380,1,CNG,Automatic,4,568400,Haryana
Maruti Baleno,60810,1,CNG,Manual,5,438900,Haryana
Hyundai NEW SANTRO,27792,1,CNG,Manual,6,332200,Delhi
Maruti New Wagon-R,17189,1,CNG,Manual,4,419300,Delhi
Maruti S PRESSO,82366,1,CNG,Manual,5,316400,Gujarat
Maruti S PRESSO,89221,1,CNG,Manual,6,187550,Delhi
Hyundai GRAND I10 NIOS,19693,1,CNG,Manual,4,454300,Uttar Pradesh
Maruti S PRESSO,38169,1,CNG,Manual,5,343700,Rajasthan
Maruti Alto,51964,1,CNG,Manual,6,213950,Delhi
Honda Jazz,62526,1,CNG,Manual,9,220800,Haryana
Maruti Alto K10,56506,1,CNG,Manual,6,207900,Haryana
Hyundai NEW SANTRO,25586,1,CNG,Manual,3,479400,Uttar Pradesh
Hyundai NEW SANTRO,68865,1,CNG,Manual,6,262900,Delhi
Maruti New Wagon-R,21779,1,CNG,Manual,6,316800,Delhi
Maruti New Wagon-R,64212,1,CNG,Manual,5,414400,Telangana
Hyundai GRAND I10 NIOS,50380,1,CNG,Manual,4,450800,Delhi
Maruti New Wagon-R,63818,1,CNG,Manual,4,394940,Haryana
Maruti New Wagon-R,90671,1,CNG,Manual,6,261800,Haryana
Hyundai GRAND I10 NIOS,77450,1,CNG,Manual,4,458500,Uttar Pradesh
Hyundai Eon,33366,1,CNG,Manual,7,204600,Gujarat
Maruti Wagon R 1.0,66438,1,CNG,Manual,7,233200,Haryana
Maruti Wagon R 1.0,71220,1,CNG,Manual,8,154400,Haryana
Hyundai NEW SANTRO,34284,1,CNG,Manual,6,293150,Delhi
Maruti New Wagon-R,47781,1,CNG,Manual,5,360500,Chandigarh
Maruti Alto,32041,1,CNG,Manual,4,300300,Haryana
Maruti New Wagon-R,53085,1,CNG,Manual,6,285450,Haryana
Hyundai GRAND I10 NIOS,34714,1,CNG,Manual,4,490700,Haryana
Maruti Alto,20340,1,CNG,Manual,4,325500,Tamil Nadu
Hyundai GRAND I10 NIOS,23005,1,CNG,Manual,3,636650,Haryana
Hyundai NEW SANTRO,39295,1,CNG,Manual,4,408100,Delhi
Maruti Alto,52604,1,CNG,Manual,4,304500,Uttar Pradesh
Maruti Wagon R 1.0,71209,1,CNG,Manual,14,86400,Delhi
Hyundai GRAND I10 NIOS,32288,1,CNG,Manual,4,452900,Uttar Pradesh
Maruti New Wagon-R,26440,1,CNG,Manual,4,399000,Punjab
Maruti Wagon R 1.0,75688,1,CNG,Manual,10,124800,Delhi
Maruti Alto K10,61935,1,CNG,Manual,6,212850,Haryana
Maruti New Wagon-R,44203,1,CNG,Manual,4,413000,Delhi
Maruti Celerio,52703,1,CNG,Manual,4,368200,Haryana
Hyundai GRAND I10 NIOS,39615,1,CNG,Manual,4,496300,Gujarat
Maruti New Wagon-R,42764,1,CNG,Manual,3,528700,Haryana
Maruti Celerio,57607,1,CNG,Manual,6,280500,Gujarat
Maruti Alto,25115,1,CNG,Manual,5,296100,Haryana
Maruti New Wagon-R,54602,1,CNG,Manual,4,375200,Haryana
Maruti New Wagon-R,92418,1,CNG,Manual,6,265650,Delhi
Maruti New Wagon-R,97574,1,CNG,Manual,6,261800,Haryana
Maruti New Wagon-R,25885,1,CNG,Manual,3,583100,Uttar Pradesh
Maruti New Wagon-R,54496,1,CNG,Manual,4,426300,Uttar Pradesh
Maruti S PRESSO,26541,1,CNG,Manual,4,342300,Gujarat
Hyundai NEW SANTRO,30841,1,CNG,Manual,6,254650,Haryana
Maruti New Wagon-R,76171,1,CNG,Manual,5,392000,Haryana
Maruti IGNIS,30045,1,CNG,Manual,8,197200,Haryana
Hyundai GRAND I10 NIOS,16325,1,CNG,Manual,3,645150,Haryana
Maruti Wagon R 1.0,94153,1,CNG,Manual,7,233200,Gujarat
Hyundai Elite i20,78662,1,CNG,Manual,7,315700,Haryana
Hyundai i10,68087,1,CNG,Manual,12,102800,Delhi
Maruti New Wagon-R,36892,1,CNG,Manual,4,433300,Bihar
Maruti New Wagon-R,31819,1,CNG,Manual,4,448700,Delhi
Maruti Celerio,32876,1,CNG,Manual,7,238150,Haryana
Maruti New Wagon-R,28647,1,CNG,Manual,4,409500,Karnataka
Hyundai NEW SANTRO,32150,1,CNG,Manual,4,385700,Delhi
Maruti New Wagon-R,15632,1,CNG,Manual,4,414400,Bihar
Maruti Alto,28155,1,CNG,Manual,4,285600,Rajasthan
Hyundai NEW SANTRO,13673,1,CNG,Manual,3,587350,Telangana
Maruti New Wagon-R,14057,1,CNG,Manual,3,531250,Madhya Pradesh
Tata Tiago,4112,1,CNG,Manual,3,551650,Haryana
Maruti S PRESSO,9447,1,CNG,Manual,4,339500,Delhi
Maruti New Wagon-R,31413,1,CNG,Manual,4,395640,Delhi
Maruti S PRESSO,15012,1,CNG,Manual,4,312900,Punjab
Maruti Wagon R 1.0,100362,1,CNG,Manual,7,222750,Delhi
Maruti New Wagon-R,61785,1,CNG,Manual,5,371000,Haryana
Maruti S PRESSO,51289,1,CNG,Manual,5,352100,Delhi
Maruti Alto,67623,1,CNG,Manual,4,295400,Haryana
Tata Tiago,30399,1,CNG,Manual,3,605200,Haryana
Maruti Celerio,89348,1,CNG,Manual,11,128800,Delhi
Maruti New Wagon-R,25754,1,CNG,Manual,4,424200,Haryana
Hyundai NEW SANTRO,53051,1,CNG,Manual,4,368200,Delhi
Hyundai GRAND I10 NIOS,79701,1,CNG,Manual,5,458500,Delhi
Hyundai Elite i20,41996,1,CNG,Manual,7,340450,Uttar Pradesh
Hyundai Grand i10,24039,1,CNG,Manual,7,261800,Delhi
Hyundai GRAND I10 NIOS,50788,1,CNG,Manual,6,343750,Kerala
Hyundai Elite i20,78723,1,CNG,Manual,8,218000,Haryana
Maruti New Wagon-R,35724,1,CNG,Manual,4,427700,Haryana
Hyundai Grand i10,114945,1,CNG,Manual,8,193600,Gujarat
Maruti S PRESSO,22620,1,CNG,Manual,4,329000,Delhi
Datsun Go Plus,44225,1,CNG,Manual,7,199100,Delhi
Maruti Wagon R 1.0,66619,1,CNG,Manual,7,215050,Uttar Pradesh
Maruti New Wagon-R,68678,1,CNG,Manual,6,311850,Haryana
Hyundai NEW SANTRO,82869,1,CNG,Manual,6,286550,Delhi
Maruti Swift,86230,1,CNG,Manual,8,208400,Delhi
Maruti Celerio,53268,1,CNG,Manual,6,287650,Telangana
Hyundai Grand i10,104043,1,CNG,Manual,10,181600,Gujarat
Maruti New Wagon-R,44293,1,CNG,Manual,4,401800,Haryana
Maruti New Wagon-R,67357,1,CNG,Manual,5,389200,Delhi
Maruti Alto K10,69770,1,CNG,Manual,10,118000,Delhi
Hyundai GRAND I10 NIOS,23728,1,CNG,Manual,3,653650,Delhi
Maruti Wagon R 1.0,76661,1,CNG,Manual,7,241450,Delhi
Maruti New Wagon-R,8408,1,CNG,Manual,3,572900,Bihar
Maruti New Wagon-R,12744,1,CNG,Manual,5,411600,Delhi
Maruti Wagon R 1.0,84483,1,CNG,Manual,10,127200,Haryana
Maruti Celerio,76475,1,CNG,Manual,7,239250,Haryana
Hyundai Elite i20,72021,1,CNG,Manual,7,314050,Delhi
Maruti Celerio,71910,1,CNG,Manual,6,255860,Haryana
Maruti New Wagon-R,40242,1,CNG,Manual,5,361200,Delhi
Tata Tiago,1410,1,CNG,Manual,3,515950,West Bengal
Hyundai Elite i20,88947,1,CNG,Manual,9,216400,Delhi
Maruti New Wagon-R,69821,1,CNG,Manual,6,290400,Delhi
Hyundai NEW SANTRO,33057,1,CNG,Manual,6,310750,Uttar Pradesh
Maruti Alto 800,68031,1,CNG,Manual,8,127200,Delhi
Tata Tiago,4301,1,CNG,Manual,3,618800,Uttar Pradesh
Maruti S PRESSO,18993,1,CNG,Manual,3,425000,Uttar Pradesh
Hyundai Elite i20,56414,1,CNG,Manual,6,351450,Haryana
Hyundai NEW SANTRO,89396,1,CNG,Manual,4,394100,Haryana
Honda Brio,42347,1,CNG,Manual,7,284350,Gujarat
Hyundai Grand i10,82848,1,CNG,Manual,8,175600,Delhi
Hyundai Grand i10,79178,1,CNG,Manual,8,200400,Gujarat
Maruti Celerio,67385,1,CNG,Automatic,9,170800,Gujarat
Maruti Celerio,1457,1,CNG,Manual,3,612212.5,Telangana
Tata Tiago,83340,1,CNG,Manual,7,253357.5,Karnataka
Maruti Alto,45138,1,CNG,Manual,4,280000,Delhi
Hyundai NEW SANTRO,58339,1,CNG,Manual,6,274450,Delhi
Hyundai GRAND I10 NIOS,96192,1,CNG,Manual,4,426300,Haryana
Maruti New Wagon-R,16752,1,CNG,Manual,3,549100,Kerala
Hyundai NEW SANTRO,54826,1,CNG,Manual,4,373800,Delhi
Hyundai NEW SANTRO,85312,1,CNG,Manual,5,343700,Uttar Pradesh
Maruti New Wagon-R,41972,1,CNG,Manual,3,521050,Haryana
Hyundai NEW SANTRO,63793,1,CNG,Manual,6,280500,Haryana
Maruti S PRESSO,18484,1,CNG,Manual,3,470050,Rajasthan
Maruti Alto,32972,1,CNG,Manual,4,297500,Rajasthan
Hyundai NEW SANTRO,78271,1,CNG,Manual,4,382200,Haryana
Maruti New Wagon-R,33889,1,CNG,Manual,4,399000,Delhi
Hyundai NEW SANTRO,83411,1,CNG,Manual,6,259050,Kerala
Maruti Wagon R 1.0,35152,1,CNG,Manual,8,158400,Delhi
Maruti IGNIS,81236,1,CNG,Automatic,7,286550,Uttar Pradesh
Maruti Alto,26838,1,CNG,Manual,4,305900,Delhi
Maruti Alto,22081,1,CNG,Manual,4,322700,Haryana
Hyundai NEW SANTRO,21619,1,CNG,Manual,6,316800,Delhi
Hyundai GRAND I10 NIOS,49399,1,CNG,Manual,3,638350,Punjab
Maruti New Wagon-R,2010,1,CNG,Manual,3,489600,Chandigarh
Tata Tiago,22136,1,CNG,Manual,3,657050,Tamil Nadu
Maruti Alto,18471,1,CNG,Manual,4,303100,Uttar Pradesh
Maruti Alto,34832,1,CNG,Manual,4,295400,Haryana
Maruti Wagon R 1.0,26380,1,CNG,Manual,7,235400,Delhi
Maruti New Wagon-R,45694,1,CNG,Manual,5,388500,Haryana
Hyundai Grand i10,75409,1,CNG,Manual,10,183200,Gujarat
Maruti Swift,36682,1,CNG,Automatic,6,362312.5,Uttar Pradesh
Maruti New Wagon-R,34900,1,CNG,Manual,5,378000,Uttar Pradesh
Maruti New Wagon-R,72103,1,CNG,Manual,6,281050,Haryana
Hyundai Grand i10,92259,1,CNG,Manual,10,170000,Gujarat
Maruti New Wagon-R,82599,1,CNG,Manual,4,436800,Uttar Pradesh
Hyundai Grand i10,108945,1,CNG,Manual,6,288200,Gujarat
Maruti New Wagon-R,52256,1,CNG,Manual,4,406700,Uttar Pradesh
Hyundai NEW SANTRO,39957,1,CNG,Manual,6,292050,Delhi
Maruti New Wagon-R,95966,1,CNG,Manual,4,373100,Haryana
Maruti Celerio,40334,1,CNG,Manual,5,357000,Rajasthan
Maruti Celerio,49984,1,CNG,Manual,5,427700,Telangana
Hyundai NEW SANTRO,41054,1,CNG,Manual,4,420700,Karnataka
Maruti Wagon R 1.0,92025,1,CNG,Automatic,10,124800,Haryana
Maruti Swift,38572,1,CNG,Manual,6,295350,Haryana
